id,org,locale,support,error,java,version,failed,test,sqlstate,delete,found,rows,derby,server,junit,alpha,user,file,security,source,unknown,trigger,log,denied,statement,access,tests,new,table,c,class,using,connection,permission,read,create,call,logtofile,database,select,row,exception,files,set,mode,check,code,socket,com,thread,run,securitymanager,message,fail,information,revoke_select_trig,sun,following,db,name,filepermission,column,wshome,encrypted,manager,encryption,end,key,need,port,jhome,opening,localhost,ant,authentication,drop,sql,method,revoke,running,jdbc,problem,needs,fileoutputstream,contains,used,network,fails,connect,granted,current,jar,execute,like,assert,would,client,begin,transaction,basicdaemon,buglabel
1922.txt,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0
1925.txt,0,0,1,1,0,2,0,7,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,18,4,2,0,0,0,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
1953.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1958.txt,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1963.txt,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974.txt,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987.txt,2,0,1,0,1,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,2,3,0,3,0,1,1,1,76,1,4,0,0,0,2,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,5,3,0,5,0,0
1988.txt,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1989.txt,0,0,0,0,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,3,0,0,0,0,1,18,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003.txt,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2008.txt,18,0,0,1,19,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,81,0,0,2,0,0,1,1,0,0,5,0,3,0,0,0,0,1,0,13,0,1,0,0,2,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0
2016.txt,20,0,0,0,1,1,1,3,0,0,1,0,26,0,0,0,0,0,0,20,20,0,0,0,8,0,0,0,1,108,2,0,1,0,2,1,1,0,5,3,0,3,0,1,0,0,2,0,6,2,0,0,0,1,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
2018.txt,15,0,0,0,1,1,1,4,0,0,1,0,21,0,0,0,0,0,0,15,15,0,2,0,7,0,0,0,0,78,2,0,0,0,2,4,0,0,5,0,2,3,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
2022.txt,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026.txt,17,0,0,3,23,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,16,0,0,0,0,85,0,1,0,0,11,0,0,0,0,0,2,12,0,4,0,0,0,5,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,0,19,0,0,0,0
203.txt,11,0,0,0,11,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,66,0,0,4,0,0,0,2,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,11,2,0,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,0,0
2030.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037.txt,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2046.txt,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047.txt,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,17,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2048.txt,5,0,0,1,6,0,0,29,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2052.txt,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,1,0,0,0,3,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0
2054.txt,0,0,0,0,0,0,0,7,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074.txt,23,0,1,2,28,0,1,2,0,0,0,0,12,0,0,0,0,0,0,18,18,0,0,0,8,13,0,0,1,196,0,0,0,0,12,1,2,0,0,1,0,10,0,4,0,0,1,0,6,5,7,0,0,1,0,0,0,0,32,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,10,2,0,0,32,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,6,0,0
2079.txt,1,0,0,3,2,0,1,11,0,0,5,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2103.txt,1,0,0,6,1,1,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0,0,1,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2114.txt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2116.txt,0,0,0,0,5,0,0,15,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117.txt,0,0,0,0,0,0,3,12,0,0,0,0,18,0,0,0,0,2,0,0,2,0,3,0,0,0,1,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118.txt,1,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,0,7,0,0,1,0,0,0,5,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0
212.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2134.txt,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149.txt,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2150.txt,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2153.txt,2,0,0,3,5,0,1,13,0,0,3,0,9,1,4,0,0,4,1,0,0,0,0,0,0,0,3,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
2156.txt,4,0,0,0,1,0,0,0,2,0,0,2,13,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,89,21,0,0,0,0,0,0,0,11,0,4,5,0,1,0,1,1,0,5,0,1,0,9,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2183.txt,1,0,0,2,1,1,0,0,0,5,0,3,5,0,0,0,4,0,0,0,0,7,0,0,4,0,0,0,5,52,2,2,0,0,0,3,2,0,1,2,6,1,0,3,0,0,0,0,7,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0
2195.txt,1,0,0,5,1,1,0,0,0,6,0,8,4,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,1,44,2,0,2,0,0,4,0,0,0,4,13,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0
220.txt,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2200.txt,0,0,0,0,0,0,0,3,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202.txt,1,0,0,1,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,34,0,0,0,0,0,4,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2211.txt,0,0,0,0,2,0,0,6,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2220.txt,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,2,41,0,1,6,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,1,0,3,0,0
2222.txt,0,0,0,7,0,0,0,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0,1,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
2223.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224.txt,0,0,3,0,0,8,0,5,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,4,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0
2241.txt,0,0,0,0,0,0,0,8,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2258.txt,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278.txt,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
229.txt,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294.txt,8,0,0,0,13,0,0,36,0,0,2,0,27,0,0,0,0,8,0,0,0,0,0,0,0,0,12,0,9,50,0,0,0,0,2,0,0,0,0,0,0,4,3,2,0,0,0,0,2,2,13,0,0,3,0,0,0,0,2,2,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.txt,12,0,0,2,14,0,0,3,0,0,0,0,13,0,0,0,0,0,0,1,1,0,3,0,9,0,1,1,5,82,0,0,0,0,6,8,0,0,0,0,0,5,0,2,0,0,0,0,0,4,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
231.txt,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,40,0,2,0,0,0,0,2,0,1,3,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2315.txt,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2316.txt,0,0,0,0,0,1,0,10,0,0,0,0,8,3,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,34,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0
233.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339.txt,3,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349.txt,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350.txt,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,1,18,0,1,0,0,0,1,0,0,0,1,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2351.txt,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,1,0,0,0,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354.txt,26,0,0,6,2,0,0,5,0,0,0,1,32,0,0,0,2,8,0,25,25,0,0,0,5,12,0,1,8,142,0,4,0,0,4,4,0,0,4,1,2,2,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,2,0,0
2359.txt,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
